slice_file_name,fsID,start,end,salience,fold,classID,class,duration_sec,relative_audio_path,audio_exists
156362-4-3-7.wav,156362,312.617912,316.617912,2,4,4,drilling,4.0,UrbanSound8K/audio/fold4/156362-4-3-7.wav,True
156362-4-3-8.wav,156362,313.117912,317.117912,2,4,4,drilling,4.0,UrbanSound8K/audio/fold4/156362-4-3-8.wav,True
156893-7-0-0.wav,156893,0.948287,2.203372,2,2,7,jackhammer,1.2550849999999998,UrbanSound8K/audio/fold2/156893-7-0-0.wav,True
156893-7-1-0.wav,156893,3.765256,4.992451,2,2,7,jackhammer,1.227195,UrbanSound8K/audio/fold2/156893-7-1-0.wav,True
156893-7-10-0.wav,156893,30.791429,31.349245,2,2,7,jackhammer,0.557815999999999,UrbanSound8K/audio/fold2/156893-7-10-0.wav,True
156893-7-11-0.wav,156893,32.715894,35.532863,2,2,7,jackhammer,2.8169690000000003,UrbanSound8K/audio/fold2/156893-7-11-0.wav,True
156893-7-2-0.wav,156893,5.717611,6.833243,2,2,7,jackhammer,1.1156320000000006,UrbanSound8K/audio/fold2/156893-7-2-0.wav,True
156893-7-3-0.wav,156893,7.809421,9.343414,2,2,7,jackhammer,1.5339929999999988,UrbanSound8K/audio/fold2/156893-7-3-0.wav,True
156893-7-4-0.wav,156893,10.737953,11.797803,2,2,7,jackhammer,1.0598500000000008,UrbanSound8K/audio/fold2/156893-7-4-0.wav,True
156893-7-5-0.wav,156893,13.750158,15.507278,2,2,7,jackhammer,1.7571199999999987,UrbanSound8K/audio/fold2/156893-7-5-0.wav,True
156893-7-6-0.wav,156893,16.790254,18.07323,2,2,7,jackhammer,1.282975999999998,UrbanSound8K/audio/fold2/156893-7-6-0.wav,True
156893-7-7-0.wav,156893,20.19293,22.758883,2,2,7,jackhammer,2.5659530000000004,UrbanSound8K/audio/fold2/156893-7-7-0.wav,True
156893-7-8-0.wav,156893,25.380617,26.440467,2,2,7,jackhammer,1.0598500000000008,UrbanSound8K/audio/fold2/156893-7-8-0.wav,True
156893-7-9-0.wav,156893,29.173764,30.345177,2,2,7,jackhammer,1.1714130000000011,UrbanSound8K/audio/fold2/156893-7-9-0.wav,True
157648-8-0-0.wav,157648,18.799126,22.799126,2,5,8,siren,4.0,UrbanSound8K/audio/fold5/157648-8-0-0.wav,True
157649-3-0-0.wav,157649,0.312331,4.312331,2,8,3,dog_bark,4.0,UrbanSound8K/audio/fold8/157649-3-0-0.wav,True
157649-3-0-1.wav,157649,0.812331,4.812331,2,8,3,dog_bark,4.0,UrbanSound8K/audio/fold8/157649-3-0-1.wav,True
157649-3-1-1.wav,157649,14.71108,18.711080000000003,2,8,3,dog_bark,4.000000000000002,UrbanSound8K/audio/fold8/157649-3-1-1.wav,True
157649-3-2-0.wav,157649,23.8413,27.8413,2,8,3,dog_bark,4.0,UrbanSound8K/audio/fold8/157649-3-2-0.wav,True
158593-2-0-0.wav,158593,7.320678,11.320678,2,7,2,children_playing,3.999999999999999,UrbanSound8K/audio/fold7/158593-2-0-0.wav,True
158593-2-0-31.wav,158593,22.820678,26.820678,2,7,2,children_playing,4.0,UrbanSound8K/audio/fold7/158593-2-0-31.wav,True
158593-2-0-43.wav,158593,28.820678,32.820678,2,7,2,children_playing,4.0,UrbanSound8K/audio/fold7/158593-2-0-43.wav,True
158593-2-0-47.wav,158593,30.820678,34.820678,2,7,2,children_playing,4.0,UrbanSound8K/audio/fold7/158593-2-0-47.wav,True
158593-2-0-52.wav,158593,33.320678,37.320678,2,7,2,children_playing,4.0,UrbanSound8K/audio/fold7/158593-2-0-52.wav,True
158593-2-0-54.wav,158593,34.320678,38.320678,2,7,2,children_playing,4.0,UrbanSound8K/audio/fold7/158593-2-0-54.wav,True
158593-2-0-8.wav,158593,11.320678,15.320678,2,7,2,children_playing,4.0,UrbanSound8K/audio/fold7/158593-2-0-8.wav,True
158597-2-0-16.wav,158597,9.168347,13.168347,2,2,2,children_playing,4.0,UrbanSound8K/audio/fold2/158597-2-0-16.wav,True
158597-2-0-2.wav,158597,2.168347,6.168347,2,2,2,children_playing,4.0,UrbanSound8K/audio/fold2/158597-2-0-2.wav,True
158597-2-0-3.wav,158597,2.668347,6.668347,2,2,2,children_playing,4.0,UrbanSound8K/audio/fold2/158597-2-0-3.wav,True
158597-2-0-30.wav,158597,16.168347,20.168347,2,2,2,children_playing,4.0,UrbanSound8K/audio/fold2/158597-2-0-30.wav,True
158597-2-0-33.wav,158597,17.668347,21.668347,2,2,2,children_playing,4.0,UrbanSound8K/audio/fold2/158597-2-0-33.wav,True
158597-2-0-41.wav,158597,21.668347,25.668347,2,2,2,children_playing,4.0,UrbanSound8K/audio/fold2/158597-2-0-41.wav,True
158597-2-0-57.wav,158597,29.668347,33.668347,2,2,2,children_playing,3.9999999999999964,UrbanSound8K/audio/fold2/158597-2-0-57.wav,True
158597-2-0-85.wav,158597,43.668347,47.668347,2,2,2,children_playing,4.0,UrbanSound8K/audio/fold2/158597-2-0-85.wav,True
158607-3-0-0.wav,158607,0.115242,1.131463,2,2,3,dog_bark,1.016221,UrbanSound8K/audio/fold2/158607-3-0-0.wav,True
158608-8-0-0.wav,158608,7.309707,11.309707,2,4,8,siren,3.999999999999999,UrbanSound8K/audio/fold4/158608-8-0-0.wav,True
158608-8-0-1.wav,158608,7.809707,11.809707,2,4,8,siren,3.999999999999999,UrbanSound8K/audio/fold4/158608-8-0-1.wav,True
158608-8-0-10.wav,158608,12.309707,16.309707,2,4,8,siren,4.0,UrbanSound8K/audio/fold4/158608-8-0-10.wav,True
158608-8-0-2.wav,158608,8.309707,12.309707,2,4,8,siren,4.0,UrbanSound8K/audio/fold4/158608-8-0-2.wav,True
158608-8-0-3.wav,158608,8.809707,12.809707,2,4,8,siren,4.0,UrbanSound8K/audio/fold4/158608-8-0-3.wav,True
158608-8-0-4.wav,158608,9.309707,13.309707,2,4,8,siren,4.0,UrbanSound8K/audio/fold4/158608-8-0-4.wav,True
158608-8-0-5.wav,158608,9.809707,13.809707,2,4,8,siren,4.0,UrbanSound8K/audio/fold4/158608-8-0-5.wav,True
158608-8-0-6.wav,158608,10.309707,14.309707,2,4,8,siren,4.0,UrbanSound8K/audio/fold4/158608-8-0-6.wav,True
158608-8-0-7.wav,158608,10.809707,14.809707,2,4,8,siren,4.0,UrbanSound8K/audio/fold4/158608-8-0-7.wav,True
158608-8-0-8.wav,158608,11.309707,15.309707,2,4,8,siren,4.0,UrbanSound8K/audio/fold4/158608-8-0-8.wav,True
158608-8-0-9.wav,158608,11.809707,15.809707,2,4,8,siren,4.0,UrbanSound8K/audio/fold4/158608-8-0-9.wav,True
159726-3-0-0.wav,159726,1.237472,2.324186,2,9,3,dog_bark,1.0867140000000002,UrbanSound8K/audio/fold9/159726-3-0-0.wav,True
159726-3-1-0.wav,159726,2.606858,4.466207,2,9,3,dog_bark,1.859349,UrbanSound8K/audio/fold9/159726-3-1-0.wav,True
159738-8-0-0.wav,159738,0.746987,4.746987,2,1,8,siren,4.0,UrbanSound8K/audio/fold1/159738-8-0-0.wav,True
159738-8-0-1.wav,159738,1.2469869999999998,5.246987,2,1,8,siren,4.0,UrbanSound8K/audio/fold1/159738-8-0-1.wav,True
159738-8-0-10.wav,159738,5.746987,9.746987,2,1,8,siren,4.000000000000001,UrbanSound8K/audio/fold1/159738-8-0-10.wav,True
159738-8-0-11.wav,159738,6.246987,10.246987,2,1,8,siren,4.000000000000001,UrbanSound8K/audio/fold1/159738-8-0-11.wav,True
159738-8-0-12.wav,159738,6.746987,10.746987,2,1,8,siren,4.000000000000001,UrbanSound8K/audio/fold1/159738-8-0-12.wav,True
159738-8-0-13.wav,159738,7.246987,11.246987,2,1,8,siren,4.000000000000001,UrbanSound8K/audio/fold1/159738-8-0-13.wav,True
159738-8-0-14.wav,159738,7.746987,11.746987,2,1,8,siren,4.000000000000001,UrbanSound8K/audio/fold1/159738-8-0-14.wav,True
159738-8-0-15.wav,159738,8.246987,12.246987,2,1,8,siren,4.0,UrbanSound8K/audio/fold1/159738-8-0-15.wav,True
159738-8-0-16.wav,159738,8.746987,12.746987,2,1,8,siren,4.0,UrbanSound8K/audio/fold1/159738-8-0-16.wav,True
159738-8-0-17.wav,159738,9.246987,13.246987,2,1,8,siren,4.0,UrbanSound8K/audio/fold1/159738-8-0-17.wav,True
159738-8-0-18.wav,159738,9.746987,13.746987,2,1,8,siren,4.0,UrbanSound8K/audio/fold1/159738-8-0-18.wav,True
159738-8-0-19.wav,159738,10.246987,14.246987,2,1,8,siren,4.0,UrbanSound8K/audio/fold1/159738-8-0-19.wav,True
159738-8-0-2.wav,159738,1.7469869999999998,5.746987,2,1,8,siren,4.0,UrbanSound8K/audio/fold1/159738-8-0-2.wav,True
159738-8-0-3.wav,159738,2.246987,6.246987,2,1,8,siren,4.0,UrbanSound8K/audio/fold1/159738-8-0-3.wav,True
159738-8-0-4.wav,159738,2.746987,6.746987,2,1,8,siren,4.0,UrbanSound8K/audio/fold1/159738-8-0-4.wav,True
159738-8-0-5.wav,159738,3.246987,7.246987,2,1,8,siren,4.0,UrbanSound8K/audio/fold1/159738-8-0-5.wav,True
159738-8-0-6.wav,159738,3.746987,7.746987,2,1,8,siren,4.0,UrbanSound8K/audio/fold1/159738-8-0-6.wav,True
159738-8-0-7.wav,159738,4.246987,8.246987,2,1,8,siren,4.000000000000001,UrbanSound8K/audio/fold1/159738-8-0-7.wav,True
159738-8-0-8.wav,159738,4.746987,8.746987,2,1,8,siren,4.000000000000001,UrbanSound8K/audio/fold1/159738-8-0-8.wav,True
159738-8-0-9.wav,159738,5.246987,9.246987,2,1,8,siren,4.000000000000001,UrbanSound8K/audio/fold1/159738-8-0-9.wav,True
159742-8-0-0.wav,159742,0.129945,4.129945,2,10,8,siren,4.0,UrbanSound8K/audio/fold10/159742-8-0-0.wav,True
159742-8-0-1.wav,159742,0.629945,4.629945,2,10,8,siren,4.0,UrbanSound8K/audio/fold10/159742-8-0-1.wav,True
159742-8-0-10.wav,159742,5.129945,9.129945,2,10,8,siren,3.999999999999999,UrbanSound8K/audio/fold10/159742-8-0-10.wav,True
159742-8-0-11.wav,159742,5.629945,9.629945,2,10,8,siren,3.999999999999999,UrbanSound8K/audio/fold10/159742-8-0-11.wav,True
159742-8-0-12.wav,159742,6.129945,10.129945,2,10,8,siren,3.999999999999999,UrbanSound8K/audio/fold10/159742-8-0-12.wav,True
159742-8-0-13.wav,159742,6.629945,10.629945,2,10,8,siren,3.999999999999999,UrbanSound8K/audio/fold10/159742-8-0-13.wav,True
159742-8-0-14.wav,159742,7.129945,11.129945,2,10,8,siren,3.999999999999999,UrbanSound8K/audio/fold10/159742-8-0-14.wav,True
159742-8-0-2.wav,159742,1.129945,5.129945,2,10,8,siren,4.0,UrbanSound8K/audio/fold10/159742-8-0-2.wav,True
159742-8-0-3.wav,159742,1.629945,5.629945,2,10,8,siren,4.0,UrbanSound8K/audio/fold10/159742-8-0-3.wav,True
159742-8-0-4.wav,159742,2.129945,6.129945,2,10,8,siren,4.0,UrbanSound8K/audio/fold10/159742-8-0-4.wav,True
159742-8-0-5.wav,159742,2.629945,6.629945,2,10,8,siren,4.0,UrbanSound8K/audio/fold10/159742-8-0-5.wav,True
159742-8-0-6.wav,159742,3.129945,7.129945,2,10,8,siren,4.0,UrbanSound8K/audio/fold10/159742-8-0-6.wav,True
159742-8-0-7.wav,159742,3.629945,7.629945,2,10,8,siren,4.0,UrbanSound8K/audio/fold10/159742-8-0-7.wav,True
159742-8-0-8.wav,159742,4.129945,8.129945,2,10,8,siren,3.999999999999999,UrbanSound8K/audio/fold10/159742-8-0-8.wav,True
159742-8-0-9.wav,159742,4.629945,8.629945,2,10,8,siren,3.999999999999999,UrbanSound8K/audio/fold10/159742-8-0-9.wav,True
159744-8-0-0.wav,159744,0.0,4.0,2,9,8,siren,4.0,UrbanSound8K/audio/fold9/159744-8-0-0.wav,True
159744-8-0-1.wav,159744,0.5,4.5,2,9,8,siren,4.0,UrbanSound8K/audio/fold9/159744-8-0-1.wav,True
159744-8-0-10.wav,159744,5.0,9.0,2,9,8,siren,4.0,UrbanSound8K/audio/fold9/159744-8-0-10.wav,True
159744-8-0-11.wav,159744,5.5,9.5,2,9,8,siren,4.0,UrbanSound8K/audio/fold9/159744-8-0-11.wav,True
159744-8-0-12.wav,159744,6.0,10.0,2,9,8,siren,4.0,UrbanSound8K/audio/fold9/159744-8-0-12.wav,True
159744-8-0-13.wav,159744,6.5,10.5,2,9,8,siren,4.0,UrbanSound8K/audio/fold9/159744-8-0-13.wav,True
159744-8-0-2.wav,159744,1.0,5.0,2,9,8,siren,4.0,UrbanSound8K/audio/fold9/159744-8-0-2.wav,True
159744-8-0-3.wav,159744,1.5,5.5,2,9,8,siren,4.0,UrbanSound8K/audio/fold9/159744-8-0-3.wav,True
159744-8-0-4.wav,159744,2.0,6.0,2,9,8,siren,4.0,UrbanSound8K/audio/fold9/159744-8-0-4.wav,True
159744-8-0-5.wav,159744,2.5,6.5,2,9,8,siren,4.0,UrbanSound8K/audio/fold9/159744-8-0-5.wav,True
159744-8-0-6.wav,159744,3.0,7.0,2,9,8,siren,4.0,UrbanSound8K/audio/fold9/159744-8-0-6.wav,True
159744-8-0-7.wav,159744,3.5,7.5,2,9,8,siren,4.0,UrbanSound8K/audio/fold9/159744-8-0-7.wav,True
159744-8-0-8.wav,159744,4.0,8.0,2,9,8,siren,4.0,UrbanSound8K/audio/fold9/159744-8-0-8.wav,True
159744-8-0-9.wav,159744,4.5,8.5,2,9,8,siren,4.0,UrbanSound8K/audio/fold9/159744-8-0-9.wav,True
159745-8-1-0.wav,159745,1.699906,5.699906,2,9,8,siren,4.0,UrbanSound8K/audio/fold9/159745-8-1-0.wav,True
159745-8-1-1.wav,159745,2.199906,6.199906,2,9,8,siren,4.0,UrbanSound8K/audio/fold9/159745-8-1-1.wav,True
159745-8-1-2.wav,159745,2.699906,6.699906,2,9,8,siren,4.0,UrbanSound8K/audio/fold9/159745-8-1-2.wav,True
159745-8-1-3.wav,159745,3.199906,7.199906,2,9,8,siren,4.0,UrbanSound8K/audio/fold9/159745-8-1-3.wav,True
159745-8-1-4.wav,159745,3.699906,7.699906,2,9,8,siren,4.0,UrbanSound8K/audio/fold9/159745-8-1-4.wav,True
159745-8-1-5.wav,159745,4.199906,8.199906,2,9,8,siren,4.0,UrbanSound8K/audio/fold9/159745-8-1-5.wav,True
159745-8-1-6.wav,159745,4.699906,8.699906,2,9,8,siren,4.0,UrbanSound8K/audio/fold9/159745-8-1-6.wav,True
159745-8-1-7.wav,159745,5.199906,9.199906,2,9,8,siren,4.0,UrbanSound8K/audio/fold9/159745-8-1-7.wav,True
159747-8-0-0.wav,159747,2.283772,6.283772,2,2,8,siren,4.0,UrbanSound8K/audio/fold2/159747-8-0-0.wav,True
159747-8-0-1.wav,159747,2.783772,6.783772,2,2,8,siren,4.0,UrbanSound8K/audio/fold2/159747-8-0-1.wav,True
159747-8-0-10.wav,159747,7.283772,11.283772,2,2,8,siren,4.000000000000001,UrbanSound8K/audio/fold2/159747-8-0-10.wav,True
159747-8-0-11.wav,159747,7.783772,11.783772,2,2,8,siren,4.000000000000001,UrbanSound8K/audio/fold2/159747-8-0-11.wav,True
159747-8-0-12.wav,159747,8.283771999999999,12.283772,2,2,8,siren,4.000000000000002,UrbanSound8K/audio/fold2/159747-8-0-12.wav,True
159747-8-0-13.wav,159747,8.783771999999999,12.783772,2,2,8,siren,4.000000000000002,UrbanSound8K/audio/fold2/159747-8-0-13.wav,True
159747-8-0-14.wav,159747,9.283772,13.283772,2,2,8,siren,4.0,UrbanSound8K/audio/fold2/159747-8-0-14.wav,True
159747-8-0-15.wav,159747,9.783772,13.783772,2,2,8,siren,4.0,UrbanSound8K/audio/fold2/159747-8-0-15.wav,True
159747-8-0-16.wav,159747,10.283772,14.283772,2,2,8,siren,4.0,UrbanSound8K/audio/fold2/159747-8-0-16.wav,True
159747-8-0-17.wav,159747,10.783772,14.783772,2,2,8,siren,4.0,UrbanSound8K/audio/fold2/159747-8-0-17.wav,True
159747-8-0-18.wav,159747,11.283772,15.283772,2,2,8,siren,4.0,UrbanSound8K/audio/fold2/159747-8-0-18.wav,True
159747-8-0-19.wav,159747,11.783772,15.783772,2,2,8,siren,4.0,UrbanSound8K/audio/fold2/159747-8-0-19.wav,True
159747-8-0-2.wav,159747,3.283772,7.283772,2,2,8,siren,4.0,UrbanSound8K/audio/fold2/159747-8-0-2.wav,True
159747-8-0-20.wav,159747,12.283772,16.283772,2,2,8,siren,3.9999999999999982,UrbanSound8K/audio/fold2/159747-8-0-20.wav,True
159747-8-0-21.wav,159747,12.783772,16.783772,2,2,8,siren,3.9999999999999982,UrbanSound8K/audio/fold2/159747-8-0-21.wav,True
159747-8-0-3.wav,159747,3.783772,7.783772,2,2,8,siren,4.0,UrbanSound8K/audio/fold2/159747-8-0-3.wav,True
159747-8-0-4.wav,159747,4.283772,8.283771999999999,2,2,8,siren,3.999999999999999,UrbanSound8K/audio/fold2/159747-8-0-4.wav,True
159747-8-0-5.wav,159747,4.783772,8.783771999999999,2,2,8,siren,3.999999999999999,UrbanSound8K/audio/fold2/159747-8-0-5.wav,True
159747-8-0-6.wav,159747,5.283772,9.283772,2,2,8,siren,4.000000000000001,UrbanSound8K/audio/fold2/159747-8-0-6.wav,True
159747-8-0-7.wav,159747,5.783772,9.783772,2,2,8,siren,4.000000000000001,UrbanSound8K/audio/fold2/159747-8-0-7.wav,True
159747-8-0-8.wav,159747,6.283772,10.283772,2,2,8,siren,4.000000000000001,UrbanSound8K/audio/fold2/159747-8-0-8.wav,True
159747-8-0-9.wav,159747,6.783772,10.783772,2,2,8,siren,4.000000000000001,UrbanSound8K/audio/fold2/159747-8-0-9.wav,True
159751-8-0-0.wav,159751,1.150495,5.150495,2,4,8,siren,4.0,UrbanSound8K/audio/fold4/159751-8-0-0.wav,True
159751-8-0-1.wav,159751,1.650495,5.650495,2,4,8,siren,4.0,UrbanSound8K/audio/fold4/159751-8-0-1.wav,True
159751-8-0-10.wav,159751,6.150495,10.150495,2,4,8,siren,3.999999999999999,UrbanSound8K/audio/fold4/159751-8-0-10.wav,True
159751-8-0-11.wav,159751,6.650495,10.650495,2,4,8,siren,3.999999999999999,UrbanSound8K/audio/fold4/159751-8-0-11.wav,True
159751-8-0-12.wav,159751,7.150495,11.150495,2,4,8,siren,3.999999999999999,UrbanSound8K/audio/fold4/159751-8-0-12.wav,True
159751-8-0-13.wav,159751,7.650495,11.650495,2,4,8,siren,3.999999999999999,UrbanSound8K/audio/fold4/159751-8-0-13.wav,True
159751-8-0-14.wav,159751,8.150495,12.150495,2,4,8,siren,4.0,UrbanSound8K/audio/fold4/159751-8-0-14.wav,True
159751-8-0-15.wav,159751,8.650495,12.650495,2,4,8,siren,4.0,UrbanSound8K/audio/fold4/159751-8-0-15.wav,True
159751-8-0-16.wav,159751,9.150495,13.150495,2,4,8,siren,4.0,UrbanSound8K/audio/fold4/159751-8-0-16.wav,True
159751-8-0-17.wav,159751,9.650495,13.650495,2,4,8,siren,4.0,UrbanSound8K/audio/fold4/159751-8-0-17.wav,True
159751-8-0-18.wav,159751,10.150495,14.150495,2,4,8,siren,4.0,UrbanSound8K/audio/fold4/159751-8-0-18.wav,True
159751-8-0-19.wav,159751,10.650495,14.650495,2,4,8,siren,4.0,UrbanSound8K/audio/fold4/159751-8-0-19.wav,True
159751-8-0-2.wav,159751,2.1504950000000003,6.150495,2,4,8,siren,4.0,UrbanSound8K/audio/fold4/159751-8-0-2.wav,True
159751-8-0-20.wav,159751,11.150495,15.150495,2,4,8,siren,4.0,UrbanSound8K/audio/fold4/159751-8-0-20.wav,True
159751-8-0-21.wav,159751,11.650495,15.650495,2,4,8,siren,4.0,UrbanSound8K/audio/fold4/159751-8-0-21.wav,True
159751-8-0-3.wav,159751,2.6504950000000003,6.650495,2,4,8,siren,4.0,UrbanSound8K/audio/fold4/159751-8-0-3.wav,True
159751-8-0-4.wav,159751,3.1504950000000003,7.150495,2,4,8,siren,4.0,UrbanSound8K/audio/fold4/159751-8-0-4.wav,True
159751-8-0-5.wav,159751,3.650495,7.650495,2,4,8,siren,4.0,UrbanSound8K/audio/fold4/159751-8-0-5.wav,True
159751-8-0-6.wav,159751,4.150495,8.150495,2,4,8,siren,3.999999999999999,UrbanSound8K/audio/fold4/159751-8-0-6.wav,True
159751-8-0-7.wav,159751,4.650495,8.650495,2,4,8,siren,3.999999999999999,UrbanSound8K/audio/fold4/159751-8-0-7.wav,True
159751-8-0-8.wav,159751,5.150495,9.150495,2,4,8,siren,3.999999999999999,UrbanSound8K/audio/fold4/159751-8-0-8.wav,True
159751-8-0-9.wav,159751,5.650495,9.650495,2,4,8,siren,3.999999999999999,UrbanSound8K/audio/fold4/159751-8-0-9.wav,True
159752-8-0-0.wav,159752,0.0,4.0,2,4,8,siren,4.0,UrbanSound8K/audio/fold4/159752-8-0-0.wav,True
159752-8-0-1.wav,159752,0.5,4.5,2,4,8,siren,4.0,UrbanSound8K/audio/fold4/159752-8-0-1.wav,True
159752-8-0-10.wav,159752,5.0,9.0,2,4,8,siren,4.0,UrbanSound8K/audio/fold4/159752-8-0-10.wav,True
159752-8-0-11.wav,159752,5.5,9.5,2,4,8,siren,4.0,UrbanSound8K/audio/fold4/159752-8-0-11.wav,True
159752-8-0-12.wav,159752,6.0,10.0,2,4,8,siren,4.0,UrbanSound8K/audio/fold4/159752-8-0-12.wav,True
159752-8-0-2.wav,159752,1.0,5.0,2,4,8,siren,4.0,UrbanSound8K/audio/fold4/159752-8-0-2.wav,True
159752-8-0-3.wav,159752,1.5,5.5,2,4,8,siren,4.0,UrbanSound8K/audio/fold4/159752-8-0-3.wav,True
159752-8-0-4.wav,159752,2.0,6.0,2,4,8,siren,4.0,UrbanSound8K/audio/fold4/159752-8-0-4.wav,True
159752-8-0-5.wav,159752,2.5,6.5,2,4,8,siren,4.0,UrbanSound8K/audio/fold4/159752-8-0-5.wav,True
159752-8-0-6.wav,159752,3.0,7.0,2,4,8,siren,4.0,UrbanSound8K/audio/fold4/159752-8-0-6.wav,True
159752-8-0-7.wav,159752,3.5,7.5,2,4,8,siren,4.0,UrbanSound8K/audio/fold4/159752-8-0-7.wav,True
159752-8-0-8.wav,159752,4.0,8.0,2,4,8,siren,4.0,UrbanSound8K/audio/fold4/159752-8-0-8.wav,True
159752-8-0-9.wav,159752,4.5,8.5,2,4,8,siren,4.0,UrbanSound8K/audio/fold4/159752-8-0-9.wav,True
159752-8-1-0.wav,159752,29.505959,30.471468,2,4,8,siren,0.9655090000000008,UrbanSound8K/audio/fold4/159752-8-1-0.wav,True
159752-8-2-0.wav,159752,36.303143,40.303143,2,4,8,siren,4.0,UrbanSound8K/audio/fold4/159752-8-2-0.wav,True
159752-8-2-1.wav,159752,36.803143,40.803143,2,4,8,siren,4.0,UrbanSound8K/audio/fold4/159752-8-2-1.wav,True
159752-8-2-2.wav,159752,37.303143,41.303143,2,4,8,siren,4.0,UrbanSound8K/audio/fold4/159752-8-2-2.wav,True
159752-8-2-3.wav,159752,37.803143,41.803143,2,4,8,siren,4.0,UrbanSound8K/audio/fold4/159752-8-2-3.wav,True
159761-0-0-0.wav,159761,0.0,4.0,2,3,0,air_conditioner,4.0,UrbanSound8K/audio/fold3/159761-0-0-0.wav,True
159761-0-0-1.wav,159761,0.5,4.5,2,3,0,air_conditioner,4.0,UrbanSound8K/audio/fold3/159761-0-0-1.wav,True
159761-0-0-2.wav,159761,1.0,5.0,2,3,0,air_conditioner,4.0,UrbanSound8K/audio/fold3/159761-0-0-2.wav,True
159761-0-0-3.wav,159761,1.5,5.5,2,3,0,air_conditioner,4.0,UrbanSound8K/audio/fold3/159761-0-0-3.wav,True
159761-0-0-4.wav,159761,2.0,6.0,2,3,0,air_conditioner,4.0,UrbanSound8K/audio/fold3/159761-0-0-4.wav,True
159761-0-0-5.wav,159761,2.5,6.5,2,3,0,air_conditioner,4.0,UrbanSound8K/audio/fold3/159761-0-0-5.wav,True
159761-0-0-6.wav,159761,3.0,7.0,2,3,0,air_conditioner,4.0,UrbanSound8K/audio/fold3/159761-0-0-6.wav,True
159761-0-0-7.wav,159761,3.5,7.5,2,3,0,air_conditioner,4.0,UrbanSound8K/audio/fold3/159761-0-0-7.wav,True
159761-0-0-8.wav,159761,4.0,8.0,2,3,0,air_conditioner,4.0,UrbanSound8K/audio/fold3/159761-0-0-8.wav,True
160011-2-0-0.wav,160011,2.084127,6.0841270000000005,2,2,2,children_playing,4.0,UrbanSound8K/audio/fold2/160011-2-0-0.wav,True
160011-2-0-1.wav,160011,2.584127,6.5841270000000005,2,2,2,children_playing,4.0,UrbanSound8K/audio/fold2/160011-2-0-1.wav,True
160011-2-0-12.wav,160011,8.084127,12.084127,2,2,2,children_playing,4.0,UrbanSound8K/audio/fold2/160011-2-0-12.wav,True
160011-2-0-3.wav,160011,3.584127,7.584127,2,2,2,children_playing,3.9999999999999996,UrbanSound8K/audio/fold2/160011-2-0-3.wav,True
160011-2-0-34.wav,160011,19.084127,23.084127,2,2,2,children_playing,4.0,UrbanSound8K/audio/fold2/160011-2-0-34.wav,True
160011-2-0-5.wav,160011,4.5841270000000005,8.584127,2,2,2,children_playing,4.0,UrbanSound8K/audio/fold2/160011-2-0-5.wav,True
160011-2-0-7.wav,160011,5.5841270000000005,9.584127,2,2,2,children_playing,4.0,UrbanSound8K/audio/fold2/160011-2-0-7.wav,True
160011-2-0-9.wav,160011,6.5841270000000005,10.584127,2,2,2,children_playing,4.0,UrbanSound8K/audio/fold2/160011-2-0-9.wav,True
160016-2-0-13.wav,160016,6.5,10.5,2,8,2,children_playing,4.0,UrbanSound8K/audio/fold8/160016-2-0-13.wav,True
160016-2-0-25.wav,160016,12.5,16.5,2,8,2,children_playing,4.0,UrbanSound8K/audio/fold8/160016-2-0-25.wav,True
160016-2-0-26.wav,160016,13.0,17.0,2,8,2,children_playing,4.0,UrbanSound8K/audio/fold8/160016-2-0-26.wav,True
160016-2-0-37.wav,160016,18.5,22.5,2,8,2,children_playing,4.0,UrbanSound8K/audio/fold8/160016-2-0-37.wav,True
160016-2-0-40.wav,160016,20.0,24.0,2,8,2,children_playing,4.0,UrbanSound8K/audio/fold8/160016-2-0-40.wav,True
160016-2-0-5.wav,160016,2.5,6.5,2,8,2,children_playing,4.0,UrbanSound8K/audio/fold8/160016-2-0-5.wav,True
160016-2-0-8.wav,160016,4.0,8.0,2,8,2,children_playing,4.0,UrbanSound8K/audio/fold8/160016-2-0-8.wav,True
160575-3-0-0.wav,160575,1.351494,2.38668,2,6,3,dog_bark,1.0351860000000002,UrbanSound8K/audio/fold6/160575-3-0-0.wav,True
160575-3-1-0.wav,160575,3.450622,4.514564,2,6,3,dog_bark,1.063942,UrbanSound8K/audio/fold6/160575-3-1-0.wav,True
160575-3-4-0.wav,160575,11.185766,12.537259,2,6,3,dog_bark,1.3514930000000014,UrbanSound8K/audio/fold6/160575-3-4-0.wav,True
160575-3-7-0.wav,160575,17.540661,18.863399,2,6,3,dog_bark,1.322738000000001,UrbanSound8K/audio/fold6/160575-3-7-0.wav,True
161005-2-0-0.wav,161005,0.0,4.0,2,9,2,children_playing,4.0,UrbanSound8K/audio/fold9/161005-2-0-0.wav,True
161005-2-0-12.wav,161005,6.0,10.0,2,9,2,children_playing,4.0,UrbanSound8K/audio/fold9/161005-2-0-12.wav,True
161005-2-0-14.wav,161005,7.0,11.0,2,9,2,children_playing,4.0,UrbanSound8K/audio/fold9/161005-2-0-14.wav,True
161005-2-0-19.wav,161005,9.5,13.5,2,9,2,children_playing,4.0,UrbanSound8K/audio/fold9/161005-2-0-19.wav,True
