slice_file_name,fsID,start,end,salience,fold,classID,class,metadata_duration_sec,relative_audio_path,exists,sample_rate,channels,frames,actual_duration_sec,format,subtype,read_error,duration_diff_sec
108187-3-6-0.wav,108187,31.5648,33.266824,2,2,3,dog_bark,1.702023999999998,UrbanSound8K/audio/fold2/108187-3-6-0.wav,True,48000,2,81600,1.7,WAV,PCM_16,,-0.0020239999999980274
108357-9-0-15.wav,108357,7.5,11.5,1,5,9,street_music,4.0,UrbanSound8K/audio/fold5/108357-9-0-15.wav,True,48000,2,192000,4.0,WAVEX,PCM_24,,0.0
108357-9-0-2.wav,108357,1.0,5.0,1,5,9,street_music,4.0,UrbanSound8K/audio/fold5/108357-9-0-2.wav,True,48000,2,192000,4.0,WAVEX,PCM_24,,0.0
108357-9-0-27.wav,108357,13.5,17.5,1,5,9,street_music,4.0,UrbanSound8K/audio/fold5/108357-9-0-27.wav,True,48000,2,192000,4.0,WAVEX,PCM_24,,0.0
108357-9-0-30.wav,108357,15.0,19.0,1,5,9,street_music,4.0,UrbanSound8K/audio/fold5/108357-9-0-30.wav,True,48000,2,192000,4.0,WAVEX,PCM_24,,0.0
108357-9-0-44.wav,108357,22.0,26.0,1,5,9,street_music,4.0,UrbanSound8K/audio/fold5/108357-9-0-44.wav,True,48000,2,192000,4.0,WAVEX,PCM_24,,0.0
108357-9-0-49.wav,108357,24.5,28.5,1,5,9,street_music,4.0,UrbanSound8K/audio/fold5/108357-9-0-49.wav,True,48000,2,192000,4.0,WAVEX,PCM_24,,0.0
108362-2-0-11.wav,108362,5.5,9.5,1,1,2,children_playing,4.0,UrbanSound8K/audio/fold1/108362-2-0-11.wav,True,48000,2,192000,4.0,WAVEX,PCM_24,,0.0
108362-2-0-12.wav,108362,6.0,10.0,1,1,2,children_playing,4.0,UrbanSound8K/audio/fold1/108362-2-0-12.wav,True,48000,2,192000,4.0,WAVEX,PCM_24,,0.0
108362-2-0-21.wav,108362,10.5,14.5,1,1,2,children_playing,4.0,UrbanSound8K/audio/fold1/108362-2-0-21.wav,True,48000,2,192000,4.0,WAVEX,PCM_24,,0.0
108362-2-0-23.wav,108362,11.5,15.5,1,1,2,children_playing,4.0,UrbanSound8K/audio/fold1/108362-2-0-23.wav,True,48000,2,192000,4.0,WAVEX,PCM_24,,0.0
108362-2-0-29.wav,108362,14.5,18.5,1,1,2,children_playing,4.0,UrbanSound8K/audio/fold1/108362-2-0-29.wav,True,48000,2,192000,4.0,WAVEX,PCM_24,,0.0
108362-2-0-30.wav,108362,15.0,19.0,1,1,2,children_playing,4.0,UrbanSound8K/audio/fold1/108362-2-0-30.wav,True,48000,2,192000,4.0,WAVEX,PCM_24,,0.0
108362-2-0-7.wav,108362,3.5,7.5,1,1,2,children_playing,4.0,UrbanSound8K/audio/fold1/108362-2-0-7.wav,True,48000,2,192000,4.0,WAVEX,PCM_24,,0.0
108362-2-0-9.wav,108362,4.5,8.5,1,1,2,children_playing,4.0,UrbanSound8K/audio/fold1/108362-2-0-9.wav,True,48000,2,192000,4.0,WAVEX,PCM_24,,0.0
108638-9-0-0.wav,108638,0.0,4.0,1,6,9,street_music,4.0,UrbanSound8K/audio/fold6/108638-9-0-0.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
108638-9-0-1.wav,108638,0.5,4.5,1,6,9,street_music,4.0,UrbanSound8K/audio/fold6/108638-9-0-1.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
108638-9-0-2.wav,108638,1.0,5.0,1,6,9,street_music,4.0,UrbanSound8K/audio/fold6/108638-9-0-2.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
108638-9-0-4.wav,108638,2.0,6.0,1,6,9,street_music,4.0,UrbanSound8K/audio/fold6/108638-9-0-4.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
108638-9-0-5.wav,108638,2.5,6.5,1,6,9,street_music,4.0,UrbanSound8K/audio/fold6/108638-9-0-5.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
108638-9-0-6.wav,108638,3.0,7.0,1,6,9,street_music,4.0,UrbanSound8K/audio/fold6/108638-9-0-6.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
109233-3-0-3.wav,109233,16.952386,20.952386,1,6,3,dog_bark,4.0,UrbanSound8K/audio/fold6/109233-3-0-3.wav,True,48000,1,192000,4.0,WAV,PCM_16,,0.0
109233-3-0-4.wav,109233,17.452386,21.452386,1,6,3,dog_bark,4.0,UrbanSound8K/audio/fold6/109233-3-0-4.wav,True,48000,1,192000,4.0,WAV,PCM_16,,0.0
109233-3-0-5.wav,109233,17.952386,21.952386,1,6,3,dog_bark,4.0,UrbanSound8K/audio/fold6/109233-3-0-5.wav,True,48000,1,192000,4.0,WAV,PCM_16,,0.0
109233-3-0-6.wav,109233,18.452386,22.452386,1,6,3,dog_bark,4.0,UrbanSound8K/audio/fold6/109233-3-0-6.wav,True,48000,1,192000,4.0,WAV,PCM_16,,0.0
109263-9-0-34.wav,109263,17.0,21.0,1,5,9,street_music,4.0,UrbanSound8K/audio/fold5/109263-9-0-34.wav,True,48000,1,192000,4.0,WAV,PCM_16,,0.0
109263-9-0-39.wav,109263,19.5,23.5,1,5,9,street_music,4.0,UrbanSound8K/audio/fold5/109263-9-0-39.wav,True,48000,1,192000,4.0,WAV,PCM_16,,0.0
109263-9-0-54.wav,109263,27.0,31.0,1,5,9,street_music,4.0,UrbanSound8K/audio/fold5/109263-9-0-54.wav,True,48000,1,192000,4.0,WAV,PCM_16,,0.0
109263-9-0-61.wav,109263,30.5,34.5,1,5,9,street_music,4.0,UrbanSound8K/audio/fold5/109263-9-0-61.wav,True,48000,1,192000,4.0,WAV,PCM_16,,0.0
109263-9-0-78.wav,109263,39.0,43.0,1,5,9,street_music,4.0,UrbanSound8K/audio/fold5/109263-9-0-78.wav,True,48000,1,192000,4.0,WAV,PCM_16,,0.0
109703-2-0-134.wav,109703,67.0,71.0,2,2,2,children_playing,4.0,UrbanSound8K/audio/fold2/109703-2-0-134.wav,True,48000,2,192000,4.0,WAV,PCM_16,,0.0
109703-2-0-14.wav,109703,7.0,11.0,2,2,2,children_playing,4.0,UrbanSound8K/audio/fold2/109703-2-0-14.wav,True,48000,2,192000,4.0,WAV,PCM_16,,0.0
109703-2-0-153.wav,109703,76.5,80.5,2,2,2,children_playing,4.0,UrbanSound8K/audio/fold2/109703-2-0-153.wav,True,48000,2,192000,4.0,WAV,PCM_16,,0.0
109703-2-0-29.wav,109703,14.5,18.5,2,2,2,children_playing,4.0,UrbanSound8K/audio/fold2/109703-2-0-29.wav,True,48000,2,192000,4.0,WAV,PCM_16,,0.0
109703-2-0-32.wav,109703,16.0,20.0,2,2,2,children_playing,4.0,UrbanSound8K/audio/fold2/109703-2-0-32.wav,True,48000,2,192000,4.0,WAV,PCM_16,,0.0
109703-2-0-48.wav,109703,24.0,28.0,2,2,2,children_playing,4.0,UrbanSound8K/audio/fold2/109703-2-0-48.wav,True,48000,2,192000,4.0,WAV,PCM_16,,0.0
109703-2-0-50.wav,109703,25.0,29.0,2,2,2,children_playing,4.0,UrbanSound8K/audio/fold2/109703-2-0-50.wav,True,48000,2,192000,4.0,WAV,PCM_16,,0.0
109711-3-1-0.wav,109711,3.332443,5.69896,1,4,3,dog_bark,2.3665169999999995,UrbanSound8K/audio/fold4/109711-3-1-0.wav,True,48000,2,113593,2.3665208333333334,WAVEX,PCM_24,,3.833333333869149e-06
109711-3-2-4.wav,109711,14.001624,18.001624,1,4,3,dog_bark,4.0,UrbanSound8K/audio/fold4/109711-3-2-4.wav,True,48000,2,192000,4.0,WAVEX,PCM_24,,0.0
109711-3-2-6.wav,109711,15.001624,19.001624,1,4,3,dog_bark,4.0,UrbanSound8K/audio/fold4/109711-3-2-6.wav,True,48000,2,192000,4.0,WAVEX,PCM_24,,0.0
110134-3-0-0.wav,110134,0.0,1.130113,1,8,3,dog_bark,1.130113,UrbanSound8K/audio/fold8/110134-3-0-0.wav,True,44100,2,49833,1.13,WAV,PCM_16,,-0.00011300000000002974
110371-3-0-1.wav,110371,0.790852,4.790852,1,5,3,dog_bark,4.0,UrbanSound8K/audio/fold5/110371-3-0-1.wav,True,48000,2,192000,4.0,WAVEX,PCM_24,,0.0
110371-3-1-0.wav,110371,15.269745,19.269745,1,5,3,dog_bark,4.0,UrbanSound8K/audio/fold5/110371-3-1-0.wav,True,48000,2,192000,4.0,WAVEX,PCM_24,,0.0
110371-3-1-1.wav,110371,15.769745,19.769745,1,5,3,dog_bark,4.0,UrbanSound8K/audio/fold5/110371-3-1-1.wav,True,48000,2,192000,4.0,WAVEX,PCM_24,,0.0
110389-3-0-0.wav,110389,0.0,0.552041,1,9,3,dog_bark,0.552041,UrbanSound8K/audio/fold9/110389-3-0-0.wav,True,44100,2,24255,0.55,WAV,PCM_16,,-0.0020409999999999595
110621-7-0-0.wav,110621,0.0,4.0,1,4,7,jackhammer,4.0,UrbanSound8K/audio/fold4/110621-7-0-0.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
110621-7-0-1.wav,110621,0.5,4.5,1,4,7,jackhammer,4.0,UrbanSound8K/audio/fold4/110621-7-0-1.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
110621-7-0-2.wav,110621,1.0,5.0,1,4,7,jackhammer,4.0,UrbanSound8K/audio/fold4/110621-7-0-2.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
110621-7-0-3.wav,110621,1.5,5.5,1,4,7,jackhammer,4.0,UrbanSound8K/audio/fold4/110621-7-0-3.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
110622-6-0-0.wav,110622,0.0,1.501211,1,3,6,gun_shot,1.501211,UrbanSound8K/audio/fold3/110622-6-0-0.wav,True,48000,2,72000,1.5,WAV,PCM_16,,-0.0012110000000000731
110688-3-0-11.wav,110688,5.5,9.5,2,8,3,dog_bark,4.0,UrbanSound8K/audio/fold8/110688-3-0-11.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
110688-3-0-17.wav,110688,8.5,12.5,2,8,3,dog_bark,4.0,UrbanSound8K/audio/fold8/110688-3-0-17.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
110688-3-0-2.wav,110688,1.0,5.0,2,8,3,dog_bark,4.0,UrbanSound8K/audio/fold8/110688-3-0-2.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
110688-3-0-32.wav,110688,16.0,20.0,2,8,3,dog_bark,4.0,UrbanSound8K/audio/fold8/110688-3-0-32.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
110868-9-0-11.wav,110868,5.5,9.5,1,6,9,street_music,4.0,UrbanSound8K/audio/fold6/110868-9-0-11.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
110868-9-0-13.wav,110868,6.5,10.5,1,6,9,street_music,4.0,UrbanSound8K/audio/fold6/110868-9-0-13.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
110868-9-0-14.wav,110868,7.0,11.0,1,6,9,street_music,4.0,UrbanSound8K/audio/fold6/110868-9-0-14.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
110868-9-0-15.wav,110868,7.5,11.5,1,6,9,street_music,4.0,UrbanSound8K/audio/fold6/110868-9-0-15.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
110868-9-0-6.wav,110868,3.0,7.0,1,6,9,street_music,4.0,UrbanSound8K/audio/fold6/110868-9-0-6.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
110868-9-0-8.wav,110868,4.0,8.0,1,6,9,street_music,4.0,UrbanSound8K/audio/fold6/110868-9-0-8.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
110918-3-0-1.wav,110918,0.5,4.5,1,7,3,dog_bark,4.0,UrbanSound8K/audio/fold7/110918-3-0-1.wav,True,48000,2,192000,4.0,WAVEX,PCM_24,,0.0
110918-3-0-26.wav,110918,13.0,17.0,1,7,3,dog_bark,4.0,UrbanSound8K/audio/fold7/110918-3-0-26.wav,True,48000,2,192000,4.0,WAVEX,PCM_24,,0.0
110918-3-0-40.wav,110918,20.0,24.0,1,7,3,dog_bark,4.0,UrbanSound8K/audio/fold7/110918-3-0-40.wav,True,48000,2,192000,4.0,WAVEX,PCM_24,,0.0
110918-3-0-9.wav,110918,4.5,8.5,1,7,3,dog_bark,4.0,UrbanSound8K/audio/fold7/110918-3-0-9.wav,True,48000,2,192000,4.0,WAVEX,PCM_24,,0.0
111048-6-0-0.wav,111048,0.0,1.314579,1,6,6,gun_shot,1.314579,UrbanSound8K/audio/fold6/111048-6-0-0.wav,True,22050,2,28886,1.3100226757369615,WAV,PCM_16,,-0.004556324263038425
111386-5-0-0.wav,111386,2.784895,6.784895000000001,1,6,5,engine_idling,4.0,UrbanSound8K/audio/fold6/111386-5-0-0.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
111386-5-0-1.wav,111386,3.284895,7.284895000000001,1,6,5,engine_idling,4.0,UrbanSound8K/audio/fold6/111386-5-0-1.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
111386-5-0-2.wav,111386,3.784895,7.784895000000001,1,6,5,engine_idling,4.0,UrbanSound8K/audio/fold6/111386-5-0-2.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
111386-5-0-3.wav,111386,4.284895000000001,8.284895,1,6,5,engine_idling,4.0,UrbanSound8K/audio/fold6/111386-5-0-3.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
111386-5-0-4.wav,111386,4.784895000000001,8.784895,1,6,5,engine_idling,4.0,UrbanSound8K/audio/fold6/111386-5-0-4.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
111386-5-0-5.wav,111386,5.284895000000001,9.284895,1,6,5,engine_idling,4.0,UrbanSound8K/audio/fold6/111386-5-0-5.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
111386-5-0-6.wav,111386,5.784895000000001,9.784895,1,6,5,engine_idling,4.0,UrbanSound8K/audio/fold6/111386-5-0-6.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
111386-5-0-7.wav,111386,6.284895000000001,10.284895,1,6,5,engine_idling,4.0,UrbanSound8K/audio/fold6/111386-5-0-7.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
111386-5-1-0.wav,111386,28.890258,32.890258,1,6,5,engine_idling,4.0000000000000036,UrbanSound8K/audio/fold6/111386-5-1-0.wav,True,44100,2,176400,4.0,WAV,PCM_16,,-3.552713678800501e-15
111386-5-1-1.wav,111386,29.390258,33.390258,1,6,5,engine_idling,4.0000000000000036,UrbanSound8K/audio/fold6/111386-5-1-1.wav,True,44100,2,176400,4.0,WAV,PCM_16,,-3.552713678800501e-15
111386-5-1-10.wav,111386,33.890258,37.890258,1,6,5,engine_idling,4.0,UrbanSound8K/audio/fold6/111386-5-1-10.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
111386-5-1-11.wav,111386,34.390258,38.390258,1,6,5,engine_idling,4.0,UrbanSound8K/audio/fold6/111386-5-1-11.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
111386-5-1-12.wav,111386,34.890258,38.890258,1,6,5,engine_idling,4.0,UrbanSound8K/audio/fold6/111386-5-1-12.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
111386-5-1-13.wav,111386,35.390258,39.390258,1,6,5,engine_idling,4.0,UrbanSound8K/audio/fold6/111386-5-1-13.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
111386-5-1-14.wav,111386,35.890258,39.890258,1,6,5,engine_idling,4.0,UrbanSound8K/audio/fold6/111386-5-1-14.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
111386-5-1-2.wav,111386,29.890258,33.890258,1,6,5,engine_idling,4.0000000000000036,UrbanSound8K/audio/fold6/111386-5-1-2.wav,True,44100,2,176400,4.0,WAV,PCM_16,,-3.552713678800501e-15
111386-5-1-3.wav,111386,30.390258,34.390258,1,6,5,engine_idling,4.0000000000000036,UrbanSound8K/audio/fold6/111386-5-1-3.wav,True,44100,2,176400,4.0,WAV,PCM_16,,-3.552713678800501e-15
111386-5-1-4.wav,111386,30.890258,34.890258,1,6,5,engine_idling,4.0000000000000036,UrbanSound8K/audio/fold6/111386-5-1-4.wav,True,44100,2,176400,4.0,WAV,PCM_16,,-3.552713678800501e-15
111386-5-1-5.wav,111386,31.390258,35.390258,1,6,5,engine_idling,4.0000000000000036,UrbanSound8K/audio/fold6/111386-5-1-5.wav,True,44100,2,176400,4.0,WAV,PCM_16,,-3.552713678800501e-15
111386-5-1-6.wav,111386,31.890258,35.890258,1,6,5,engine_idling,4.0000000000000036,UrbanSound8K/audio/fold6/111386-5-1-6.wav,True,44100,2,176400,4.0,WAV,PCM_16,,-3.552713678800501e-15
111386-5-1-7.wav,111386,32.390258,36.390258,1,6,5,engine_idling,4.0,UrbanSound8K/audio/fold6/111386-5-1-7.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
111386-5-1-8.wav,111386,32.890258,36.890258,1,6,5,engine_idling,4.0,UrbanSound8K/audio/fold6/111386-5-1-8.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
111386-5-1-9.wav,111386,33.390258,37.390258,1,6,5,engine_idling,4.0,UrbanSound8K/audio/fold6/111386-5-1-9.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
111671-8-0-0.wav,111671,1.197766,5.197766,1,5,8,siren,3.9999999999999996,UrbanSound8K/audio/fold5/111671-8-0-0.wav,True,48000,2,192000,4.0,WAV,PCM_16,,4.440892098500626e-16
111671-8-0-1.wav,111671,1.697766,5.697766,1,5,8,siren,3.9999999999999996,UrbanSound8K/audio/fold5/111671-8-0-1.wav,True,48000,2,192000,4.0,WAV,PCM_16,,4.440892098500626e-16
111671-8-0-10.wav,111671,6.197766,10.197766,1,5,8,siren,4.0,UrbanSound8K/audio/fold5/111671-8-0-10.wav,True,48000,2,192000,4.0,WAV,PCM_16,,0.0
111671-8-0-11.wav,111671,6.697766,10.697766,1,5,8,siren,4.0,UrbanSound8K/audio/fold5/111671-8-0-11.wav,True,48000,2,192000,4.0,WAV,PCM_16,,0.0
111671-8-0-12.wav,111671,7.197766,11.197766,1,5,8,siren,4.0,UrbanSound8K/audio/fold5/111671-8-0-12.wav,True,48000,2,192000,4.0,WAV,PCM_16,,0.0
111671-8-0-13.wav,111671,7.697766,11.697766,1,5,8,siren,4.0,UrbanSound8K/audio/fold5/111671-8-0-13.wav,True,48000,2,192000,4.0,WAV,PCM_16,,0.0
111671-8-0-14.wav,111671,8.197766,12.197766,1,5,8,siren,4.0,UrbanSound8K/audio/fold5/111671-8-0-14.wav,True,48000,2,192000,4.0,WAV,PCM_16,,0.0
111671-8-0-15.wav,111671,8.697766,12.697766,1,5,8,siren,4.0,UrbanSound8K/audio/fold5/111671-8-0-15.wav,True,48000,2,192000,4.0,WAV,PCM_16,,0.0
111671-8-0-16.wav,111671,9.197766,13.197766,1,5,8,siren,4.0,UrbanSound8K/audio/fold5/111671-8-0-16.wav,True,48000,2,192000,4.0,WAV,PCM_16,,0.0
111671-8-0-17.wav,111671,9.697766,13.697766,1,5,8,siren,4.0,UrbanSound8K/audio/fold5/111671-8-0-17.wav,True,48000,2,192000,4.0,WAV,PCM_16,,0.0
111671-8-0-18.wav,111671,10.197766,14.197766,1,5,8,siren,4.0,UrbanSound8K/audio/fold5/111671-8-0-18.wav,True,48000,2,192000,4.0,WAV,PCM_16,,0.0
111671-8-0-19.wav,111671,10.697766,14.697766,1,5,8,siren,4.0,UrbanSound8K/audio/fold5/111671-8-0-19.wav,True,48000,2,192000,4.0,WAV,PCM_16,,0.0
111671-8-0-2.wav,111671,2.197766,6.197766,1,5,8,siren,3.9999999999999996,UrbanSound8K/audio/fold5/111671-8-0-2.wav,True,48000,2,192000,4.0,WAV,PCM_16,,4.440892098500626e-16
111671-8-0-20.wav,111671,11.197766,15.197766,1,5,8,siren,4.0,UrbanSound8K/audio/fold5/111671-8-0-20.wav,True,48000,2,192000,4.0,WAV,PCM_16,,0.0
111671-8-0-21.wav,111671,11.697766,15.697766,1,5,8,siren,4.0,UrbanSound8K/audio/fold5/111671-8-0-21.wav,True,48000,2,192000,4.0,WAV,PCM_16,,0.0
111671-8-0-22.wav,111671,12.197766,16.197766,1,5,8,siren,4.000000000000002,UrbanSound8K/audio/fold5/111671-8-0-22.wav,True,48000,2,192000,4.0,WAV,PCM_16,,-1.7763568394002505e-15
111671-8-0-3.wav,111671,2.697766,6.697766,1,5,8,siren,3.9999999999999996,UrbanSound8K/audio/fold5/111671-8-0-3.wav,True,48000,2,192000,4.0,WAV,PCM_16,,4.440892098500626e-16
111671-8-0-4.wav,111671,3.197766,7.197766,1,5,8,siren,3.9999999999999996,UrbanSound8K/audio/fold5/111671-8-0-4.wav,True,48000,2,192000,4.0,WAV,PCM_16,,4.440892098500626e-16
111671-8-0-5.wav,111671,3.697766,7.697766,1,5,8,siren,3.9999999999999996,UrbanSound8K/audio/fold5/111671-8-0-5.wav,True,48000,2,192000,4.0,WAV,PCM_16,,4.440892098500626e-16
111671-8-0-6.wav,111671,4.197766,8.197766,1,5,8,siren,4.0,UrbanSound8K/audio/fold5/111671-8-0-6.wav,True,48000,2,192000,4.0,WAV,PCM_16,,0.0
111671-8-0-7.wav,111671,4.697766,8.697766,1,5,8,siren,4.0,UrbanSound8K/audio/fold5/111671-8-0-7.wav,True,48000,2,192000,4.0,WAV,PCM_16,,0.0
111671-8-0-8.wav,111671,5.197766,9.197766,1,5,8,siren,4.0,UrbanSound8K/audio/fold5/111671-8-0-8.wav,True,48000,2,192000,4.0,WAV,PCM_16,,0.0
111671-8-0-9.wav,111671,5.697766,9.697766,1,5,8,siren,4.0,UrbanSound8K/audio/fold5/111671-8-0-9.wav,True,48000,2,192000,4.0,WAV,PCM_16,,0.0
112075-5-0-0.wav,112075,8.037355,12.037355,2,3,5,engine_idling,4.0,UrbanSound8K/audio/fold3/112075-5-0-0.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
112075-5-0-1.wav,112075,8.537355,12.537355,2,3,5,engine_idling,4.0,UrbanSound8K/audio/fold3/112075-5-0-1.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
112075-5-0-2.wav,112075,9.037355,13.037355,2,3,5,engine_idling,4.0,UrbanSound8K/audio/fold3/112075-5-0-2.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
112195-3-0-38.wav,112195,19.0,23.0,1,2,3,dog_bark,4.0,UrbanSound8K/audio/fold2/112195-3-0-38.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
112195-3-0-48.wav,112195,24.0,28.0,1,2,3,dog_bark,4.0,UrbanSound8K/audio/fold2/112195-3-0-48.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
112195-3-0-57.wav,112195,28.5,32.5,1,2,3,dog_bark,4.0,UrbanSound8K/audio/fold2/112195-3-0-57.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
112195-3-0-80.wav,112195,40.0,44.0,1,2,3,dog_bark,4.0,UrbanSound8K/audio/fold2/112195-3-0-80.wav,True,44100,2,176400,4.0,WAV,PCM_16,,0.0
113160-8-0-0.wav,113160,0.1029,0.90369,1,4,8,siren,0.80079,UrbanSound8K/audio/fold4/113160-8-0-0.wav,True,44100,2,35280,0.8,WAV,PCM_16,,-0.0007899999999999574
113201-5-0-0.wav,113201,0.0,4.0,1,2,5,engine_idling,4.0,UrbanSound8K/audio/fold2/113201-5-0-0.wav,True,96000,2,384000,4.0,WAVEX,PCM_24,,0.0
113201-5-0-1.wav,113201,0.5,4.5,1,2,5,engine_idling,4.0,UrbanSound8K/audio/fold2/113201-5-0-1.wav,True,96000,2,384000,4.0,WAVEX,PCM_24,,0.0
113201-5-0-2.wav,113201,1.0,5.0,1,2,5,engine_idling,4.0,UrbanSound8K/audio/fold2/113201-5-0-2.wav,True,96000,2,384000,4.0,WAVEX,PCM_24,,0.0
113201-5-0-3.wav,113201,1.5,5.5,1,2,5,engine_idling,4.0,UrbanSound8K/audio/fold2/113201-5-0-3.wav,True,96000,2,384000,4.0,WAVEX,PCM_24,,0.0
113201-5-0-4.wav,113201,2.0,6.0,1,2,5,engine_idling,4.0,UrbanSound8K/audio/fold2/113201-5-0-4.wav,True,96000,2,384000,4.0,WAVEX,PCM_24,,0.0
113201-5-0-5.wav,113201,2.5,6.5,1,2,5,engine_idling,4.0,UrbanSound8K/audio/fold2/113201-5-0-5.wav,True,96000,2,384000,4.0,WAVEX,PCM_24,,0.0
113201-5-0-6.wav,113201,3.0,7.0,1,2,5,engine_idling,4.0,UrbanSound8K/audio/fold2/113201-5-0-6.wav,True,96000,2,384000,4.0,WAVEX,PCM_24,,0.0
113201-5-0-7.wav,113201,3.5,7.5,1,2,5,engine_idling,4.0,UrbanSound8K/audio/fold2/113201-5-0-7.wav,True,96000,2,384000,4.0,WAVEX,PCM_24,,0.0
113202-5-0-0.wav,113202,0.0,4.0,1,8,5,engine_idling,4.0,UrbanSound8K/audio/fold8/113202-5-0-0.wav,True,96000,2,384000,4.0,WAVEX,PCM_24,,0.0
113202-5-0-1.wav,113202,0.5,4.5,1,8,5,engine_idling,4.0,UrbanSound8K/audio/fold8/113202-5-0-1.wav,True,96000,2,384000,4.0,WAVEX,PCM_24,,0.0
113202-5-0-10.wav,113202,5.0,9.0,1,8,5,engine_idling,4.0,UrbanSound8K/audio/fold8/113202-5-0-10.wav,True,96000,2,384000,4.0,WAVEX,PCM_24,,0.0
113202-5-0-11.wav,113202,5.5,9.5,1,8,5,engine_idling,4.0,UrbanSound8K/audio/fold8/113202-5-0-11.wav,True,96000,2,384000,4.0,WAVEX,PCM_24,,0.0
113202-5-0-12.wav,113202,6.0,10.0,1,8,5,engine_idling,4.0,UrbanSound8K/audio/fold8/113202-5-0-12.wav,True,96000,2,384000,4.0,WAVEX,PCM_24,,0.0
113202-5-0-13.wav,113202,6.5,10.5,1,8,5,engine_idling,4.0,UrbanSound8K/audio/fold8/113202-5-0-13.wav,True,96000,2,384000,4.0,WAVEX,PCM_24,,0.0
113202-5-0-14.wav,113202,7.0,11.0,1,8,5,engine_idling,4.0,UrbanSound8K/audio/fold8/113202-5-0-14.wav,True,96000,2,384000,4.0,WAVEX,PCM_24,,0.0
113202-5-0-15.wav,113202,7.5,11.5,1,8,5,engine_idling,4.0,UrbanSound8K/audio/fold8/113202-5-0-15.wav,True,96000,2,384000,4.0,WAVEX,PCM_24,,0.0
113202-5-0-16.wav,113202,8.0,12.0,1,8,5,engine_idling,4.0,UrbanSound8K/audio/fold8/113202-5-0-16.wav,True,96000,2,384000,4.0,WAVEX,PCM_24,,0.0
113202-5-0-17.wav,113202,8.5,12.5,1,8,5,engine_idling,4.0,UrbanSound8K/audio/fold8/113202-5-0-17.wav,True,96000,2,384000,4.0,WAVEX,PCM_24,,0.0
113202-5-0-18.wav,113202,9.0,13.0,1,8,5,engine_idling,4.0,UrbanSound8K/audio/fold8/113202-5-0-18.wav,True,96000,2,384000,4.0,WAVEX,PCM_24,,0.0
113202-5-0-19.wav,113202,9.5,13.5,1,8,5,engine_idling,4.0,UrbanSound8K/audio/fold8/113202-5-0-19.wav,True,96000,2,384000,4.0,WAVEX,PCM_24,,0.0
113202-5-0-2.wav,113202,1.0,5.0,1,8,5,engine_idling,4.0,UrbanSound8K/audio/fold8/113202-5-0-2.wav,True,96000,2,384000,4.0,WAVEX,PCM_24,,0.0
113202-5-0-20.wav,113202,10.0,14.0,1,8,5,engine_idling,4.0,UrbanSound8K/audio/fold8/113202-5-0-20.wav,True,96000,2,384000,4.0,WAVEX,PCM_24,,0.0
